procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
15  0     12 133456  15852 585108    0    0     0     0 1335  697  1 99  0  0  0  0
13  0     12 134472  15852 585108    0    0     0     8 1330  710  0 100  0  0  0  0
 9  0     12 135976  15852 585112    0    0     0     0 1311  705  0 100  0  0  0  0
 8  0     12 137328  15860 585112    0    0     0    28 1327  740  1 99  0  0  0  0
 2  0     12 139568  15860 585116    0    0     0     0 1291  666  0 100  0  0  0  0
 2  0     12 138680  15860 585116    0    0     0     4 1257  377  0 90 10  0  0  0
 1  0     12 140248  15860 585116    0    0     0    12 1014  378  0 69 31  0  0  0
 0  0     12 139964  15860 585120    0    0     0     0  946  257  1 58 40  0  0  0
 0  0     12 140240  15868 585120    0    0     0    28 1024  342  0 64 36  0  0  0
 0  0     12 140336  15868 585120    0    0     0     0  999  272  0 68 32  0  0  0
 1  0     12 140012  15868 585120    0    0     0     0  586  195  1 31 67  0  0  0
 0  0     12 140396  15868 585124    0    0     0    16  759  293  0 47 53  0  0  0
 1  0     12 139340  15868 585124    0    0     0     0  851  287  0 54 46  0  0  0
 0  0     12 140228  15876 585124    0    0     0    40  443  183  1 22 77  0  0  0
 0  0     12 140228  15876 585124    0    0     0     0  464  173  0 23 77  0  0  0
 0  0     12 140224  15876 585128    0    0     0     0  993  265  0 65 35  0  0  0
 2  0     12 139712  15876 585128    0    0     0     0  865  264  0 53 47  0  0  0
 0  0     12 140352  15876 585128    0    0     0    12  667  176  1 38 61  0  0  0
 1  0     12 139444  15884 585132    0    0     0    28  553  175  0 27 73  0  0  0
 3  0     12 139628  15884 585132    0    0     0     0  792  220  0 46 54  0  0  0
 2  0     12 140148  15884 585132    0    0     0     0  686  219  0 39 61  0  0  0
 1  0     12 139316  15884 585132    0    0     0     0  830  209  1 48 51  0  0  0
 1  0     12 139248  15884 585136    0    0     0     8  869  264  0 50 50  0  0  0
 0  0     12 140200  15892 585136    0    0     0    32  776  181  0 43 57  0  0  0
 0  0     12 140360  15892 585136    0    0     0     0  626  134  0 33 67  0  0  0
 0  0     12 139944  15892 585140    0    0     0     0  818  156  1 46 53  0  0  0
 1  0     12 139268  15892 585140    0    0     0     0  658  202  0 34 66  0  0  0
 0  0     12 140324  15892 585140    0    0     0    12  722  182  0 39 61  0  0  0
 1  0     12 139928  15900 585140    0    0     0    28  801  207  1 46 53  0  0  0
 1  0     12 139640  15900 585144    0    0     0     4  621  179  0 33 67  0  0  0
