procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 439552  16588 288956    0    0     0     0  733  308  0 40 60  0  0  0
 0  0      0 441024  16596 288960    0    0     0    56 1144  323  1 72 27  0  0  0
 2  0      0 440116  16596 288960    0    0     0     0  769  255  0 42 58  0  0  0
 3  0      0 441112  16596 288960    0    0     0     0  864  194  0 49 51  0  0  0
 0  0      0 441336  16596 288960    0    0     0    12 1096  228  0 68 32  0  0  0
 0  0      0 441208  16596 288960    0    0     0     0  685  204  0 36 64  0  0  0
 0  0      0 441232  16604 288964    0    0     0    28 1171  440  1 71 27  0  0  0
 2  0      0 440228  16604 288964    0    0     0     0 1107  360  0 70 30  0  0  0
 1  0      0 440304  16604 288964    0    0     0     0  851  225  0 47 53  0  0  0
 0  0      0 441196  16604 288968    0    0     0     8  879  171  0 51 49  0  0  0
 1  0      0 441320  16604 288968    0    0     0     4  911  208  1 52 47  0  0  0
 2  0      0 439740  16604 288968    0    0     0     0 1138  312  0 72 28  0  0  0
 1  0      0 440224  16612 288968    0    0     0    44 1389  446  1 91  7  0  0  0
 2  0      0 440496  16612 288972    0    0     0     0 1178  512  0 77 23  0  0  0
 0  0      0 441052  16612 288972    0    0     0    12 1061  405  0 67 33  0  0  0
 0  0      0 441308  16612 288972    0    0     0     0  638  194  0 36 64  0  0  0
 2  0      0 440688  16612 288976    0    0     0     4 1339  491  1 90  9  0  0  0
 1  0      0 440180  16620 288976    0    0     0    28 1309  445  0 84 16  0  0  0
 3  0      0 439300  16620 288976    0    0     0     0  868  281  0 53 47  0  0  0
 0  0      0 440820  16620 288980    0    0     0    12  809  224  0 47 53  0  0  0
 1  0      0 441288  16620 288980    0    0     0     0  809  257  1 45 54  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 440300  16620 288980    0    0     0     0 1243  297  0 78 22  0  0  0
 0  0      0 441032  16628 288980    0    0     0    56 1142  321  0 72 28  0  0  0
 1  0      0 441060  16628 288984    0    0     0     0 1220  385  0 80 20  0  0  0
 3  0      0 439152  16628 288984    0    0     0     0 1295  339  0 85 15  0  0  0
 5  0      0 441060  16628 288984    0    0     0     8  473  202  1 23 76  0  0  0
 0  0      0 440384  16628 288984    0    0     0     0  917  333  0 54 46  0  0  0
 1  0      0 441300  16636 288988    0    0     0    28  815  217  0 47 53  0  0  0
 1  0      0 440788  16636 288988    0    0     0     4 1212  386  0 77 23  0  0  0
 4  0      0 439448  16636 288988    0    0     0     0 1156  337  1 75 24  0  0  0
 0  0      0 441008  16636 288992    0    0     0     8 1116  253  0 71 29  0  0  0
 2  0      0 439972  16636 288992    0    0     0     0 1339  581  0 91  9  0  0  0
 3  0      0 440312  16644 288984    0    0     0    44 1016  335  1 60 39  0  0  0
 1  0      0 440940  16644 288992    0    0     0     0  737  263  0 42 58  0  0  0
 0  0      0 440996  16644 288996    0    0     0     4 1250  317  0 82 18  0  0  0
 3  0      0 440024  16644 288996    0    0     0    12  995  218  1 59 40  0  0  0
 0  0      0 441188  16644 288996    0    0     0     0 1077  286  0 64 36  0  0  0
