procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0     12  84676  21688 633024    0    0     0     8  402  190  0  7 93  0  0  0
 0  0     12  84676  21688 633024    0    0     0     0  420  213  0  9 91  0  0  0
 0  0     12  84676  21688 633024    0    0     0     0  392  189  0  9 91  0  0  0
 0  0     12  84676  21696 633024    0    0     0    28  388  194  1  9 90  0  0  0
 0  0     12  84452  21696 633024    0    0     0     0  404  210  0  9 91  0  0  0
 1  0     12  84452  21696 633028    0    0     0    16  366  188  0  9 91  0  0  0
 0  0     12  84452  21696 633028    0    0     0     0  366  185  0  7 93  0  0  0
 0  0     12  84452  21696 633028    0    0     0     0  396  186  1  8 91  0  0  0
 0  0     12  84200  21704 633036    0    0     0    44  427  206  0  9 91  0  0  0
 0  0     12  84200  21704 633036    0    0     0     0  391  177  0  8 92  0  0  0
 1  0     12  84200  21704 633036    0    0     0     8  381  195  0  9 91  0  0  0
 0  0     12  84200  21704 633040    0    0     0     4  386  192  0  9 91  0  0  0
 0  0     12  84200  21704 633040    0    0     0     0  330  172  0  4 96  0  0  0
 0  0     12  84200  21712 633032    0    0     0    28  473  228  1 10 89  0  0  0
 0  0     12  84200  21712 633044    0    0     0     0  379  196  0  9 91  0  0  0
 0  0     12  84200  21712 633044    0    0     0     0  383  170  0  9 91  0  0  0
 1  0     12  83960  21712 633048    0    0     0    12  398  228  1 10 89  0  0  0
 0  0     12  83960  21712 633048    0    0     0     8  359  183  0  6 94  0  0  0
 1  0     12  83960  21720 633048    0    0     0    32  419  220  0 10 90  0  0  0
 0  0     12  83960  21720 633052    0    0     0     0  481  213  1 12 87  0  0  0
 0  0     12  83960  21720 633052    0    0     0     0  374  185  0  9 91  0  0  0
 0  0     12  83960  21720 633052    0    0     0     8  395  193  0  9 91  0  0  0
 1  0     12  83960  21720 633056    0    0     0     0  433  202  0 10 90  0  0  0
 0  0     12  83960  21728 633048    0    0     0    36  499  228  0 11 89  0  0  0
 0  0     12  83960  21728 633056    0    0     0     0  432  208  0 11 89  0  0  0
 1  0     12  83960  21728 633056    0    0     0     0  466  221  1 12 87  0  0  0
 0  0     12  83960  21728 633056    0    0     0     8  327  163  0  5 95  0  0  0
 0  0     12  83960  21728 633060    0    0     0     0  384  202  0  8 92  0  0  0
 0  0     12  83960  21736 633052    0    0     0    28  605  283  1 15 84  0  0  0
 0  0     12  83960  21736 633064    0    0     0     4  495  242  0 12 88  0  0  0
 0  0     12  83736  21736 633064    0    0     0     0  350  172  0  7 93  0  0  0
 1  0     12  83736  21736 633064    0    0     0    12  540  270  0 11 89  0  0  0
 0  0     12  83736  21736 633064    0    0     0     0  324  173  0  5 95  0  0  0
 0  0     12  83736  21744 633056    0    0     0    28  355  183  1  5 93  0  0  0
 0  0     12  83736  21744 633068    0    0     0     0  451  218  0 10 90  0  0  0
 0  0     12  83736  21744 633068    0    0     0     4  466  216  0 10 90  0  0  0
 0  0     12  83736  21744 633068    0    0     0     8  493  254  0  9 91  0  0  0
 1  0     12  83736  21744 633068    0    0     0     0  472  243  0 10 90  0  0  0
 0  0     12  83736  21744 633072    0    0     0     0  402  198  1  7 92  0  0  0
 1  0     12  83736  21752 633072    0    0     0    28  531  261  0 11 89  0  0  0
 0  0     12  83736  21752 633076    0    0     0     0  493  240  0 10 90  0  0  0
 0  0     12  83736  21752 633076    0    0     0    16  483  231  1 11 88  0  0  0
 1  0     12  83736  21752 633076    0    0     0     0  401  204  0  7 93  0  0  0
 0  0     12  83736  21752 633076    0    0     0     0  511  231  0 12 88  0  0  0
