procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0      0 531540  13940 203736    0    0     0     0  471  152  0 23 77  0  0  0
 0  0      0 531532  13948 203736    0    0     0    56 1013  279  1 65 33  0  0  0
 1  0      0 531336  13948 203736    0    0     0     0  767  149  0 44 56  0  0  0
 2  0      0 530420  13948 203736    0    0     0     4 1378  480  0 97  3  0  0  0
 0  0      0 530500  13948 203740    0    0     0     0  922  186  0 54 46  0  0  0
 0  0      0 531528  13948 203740    0    0     0     8  915  289  1 56 43  0  0  0
 0  0      0 531716  13956 203732    0    0     0    28  528  174  0 26 74  0  0  0
 0  0      0 531716  13956 203740    0    0     0     0 1194  357  0 79 21  0  0  0
 0  0      0 531516  13956 203744    0    0     0     0  721  181  0 41 59  0  0  0
 1  0      0 531452  13956 203744    0    0     0     4  265  149  1  9 90  0  0  0
 0  0      0 531708  13956 203744    0    0     0     8  588  220  0 33 67  0  0  0
 1  0      0 530996  13964 203744    0    0     0    28  622  149  0 33 67  0  0  0
 1  0      0 531444  13964 203744    0    0     0     0  745  168  0 42 58  0  0  0
 2  0      0 531276  13964 203748    0    0     0     0  839  161  1 49 49  0  0  0
 0  0      0 531500  13964 203752    0    0     0     0  637  203  0 36 64  0  0  0
 3  0      0 530200  13964 203752    0    0     0    16  690  329  0 39 61  0  0  0
 0  0      0 531684  13972 203752    0    0     0    36 1222  427  0 83 18  0  0  0
 0  0      0 531492  13972 203756    0    0     0     0  719  182  1 38 61  0  0  0
 0  0      0 531520  13972 203756    0    0     0     0  566  113  0 32 68  0  0  0
 0  0      0 531488  13972 203756    0    0     0     0  929  174  0 57 43  0  0  0
 0  0      0 531680  13972 203756    0    0     0     8  924  281  0 56 44  0  0  0
 2  0      0 530484  13972 203760    0    0     0     4 1241  315  0 83 17  0  0  0
 0  0      0 531476  13980 203760    0    0     0    32 1066  341  0 68 32  0  0  0
 2  0      0 530440  13980 203760    0    0     0     0  920  225  1 56 43  0  0  0
 1  0      0 531476  13980 203760    0    0     0     0  848  248  0 52 48  0  0  0
 3  0      0 530184  13980 203760    0    0     0     0 1190  333  0 82 18  0  0  0
 0  0      0 531472  13980 203764    0    0     0     8  903  270  0 55 45  0  0  0
 0  0      0 531464  13988 203764    0    0     0    32  850  194  0 51 49  0  0  0
 0  0      0 531660  13988 203764    0    0     0     0  983  320  0 61 39  0  0  0
 1  0      0 530572  13988 203764    0    0     0     0  783  149  0 45 55  0  0  0
 0  0      0 531460  13988 203764    0    0     0     0  601  159  1 32 67  0  0  0
 0  0      0 531684  13988 203768    0    0     0    12  599  154  0 32 68  0  0  0
 1  0      0 530776  13996 203768    0    0     0    28  824  169  0 49 51  0  0  0
 2  0      0 530636  13996 203768    0    0     0     4 1134  384  0 76 24  0  0  0
 1  0      0 530556  13996 203768    0    0     0     0  856  257  0 54 46  0  0  0
 0  0      0 531452  13996 203772    0    0     0     0 1288  523  1 91  8  0  0  0
 0  0      0 531448  13996 203772    0    0     0     8  600  184  0 32 68  0  0  0
 3  0      0 530428  14004 203764    0    0     0    40 1289  522  0 91  9  0  0  0
 2  0      0 530304  14004 203776    0    0     0     0  813  262  0 49 51  0  0  0
 0  0      0 531684  14004 203780    0    0     0     4  636  289  1 36 63  0  0  0
 1  0      0 530752  14004 203780    0    0     0     0  643  238  0 36 64  0  0  0
 2  0      0 530424  14004 203780    0    0     0     0 1149  393  1 73 26  0  0  0
 1  0      0 520148  14012 214016    0    0     0    36  978  288  0 67 33  0  0  0
 0  0      0 519908  14012 215192    0    0     0     0  697  149  0 41 59  0  0  0
 1  0      0 519908  14012 215196    0    0     0     0 1024  392  0 71 29  0  0  0
 0  0      0 519668  14012 215196    0    0     0     4  463  160  1 23 76  0  0  0
 0  0      0 519912  14012 215196    0    0     0     0  683  197  0 40 60  0  0  0
