procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   5936 266004  14160 459928    0    0     0     8  399  146  0 19 81  0  0  0
 0  0   5936 266540  14160 459928    0    0     0     0  434  142  1 22 77  0  0  0
 0  0   5936 266452  14160 459928    0    0     0     0  340  125  0 16 84  0  0  0
 0  0   5936 266544  14160 459928    0    0     0     0  567  140  0 31 69  0  0  0
 0  0   5936 266444  14168 459920    0    0     0    28  395  167  0 19 81  0  0  0
 0  0   5936 266060  14168 459928    0    0     0     4  301  131  0 13 87  0  0  0
 3  0   5936 265388  14168 459928    0    0     0     4  204  116  0  7 93  0  0  0
 0  0   5936 266536  14168 459928    0    0     0     0  382  131  0 19 81  0  0  0
 0  0   5936 266540  14168 459928    0    0     0     0  479  149  0 24 76  0  0  0
 0  0   5936 266060  14168 459928    0    0     0     0  289  125  0 14 86  0  0  0
 1  0   5936 266308  14176 459928    0    0     0    16  453  143  1 23 76  0  0  0
 0  0   5936 265560  14176 459928    0    0     0     8  337  150  0 15 85  0  0  0
 1  0   5936 266048  14176 459932    0    0     0     0  475  172  0 24 76  0  0  0
 0  0   5936 266524  14176 459932    0    0     0     0  353  131  0 16 84  0  0  0
 0  0   5936 266048  14176 459932    0    0     0     0  259  143  0  9 91  0  0  0
 0  0   5936 266516  14184 459932    0    0     0    16  428  134  0 23 77  0  0  0
 0  0   5936 266040  14184 459932    0    0     0     0  258  145  0 10 90  0  0  0
 0  0   5936 266512  14184 459932    0    0     0    12  374  138  0 18 82  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 0  0   5936 266516  14184 459932    0    0     0     0  345  146  0 16 84  0  0  0
 0  0   5936 266516  14184 459932    0    0     0     0  253  126  0 10 90  0  0  0
 1  0   5936 266032  14192 459932    0    0     0    28  259  170  1  9 90  0  0  0
 0  0   5936 266032  14192 459932    0    0     0     0  295  126  0 13 87  0  0  0
 0  0   5936 266036  14192 459932    0    0     0     4  301  142  0 13 88  0  0  0
 0  0   5936 266004  14200 459924    0    0     0    32  311  154  0 14 86  0  0  0
 0  0   5936 266004  14200 459936    0    0     0    24  352  145  0 15 85  0  0  0
